id,member_id,loan_amnt,funded_amnt,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,loan_is_bad
3265175,4017397,5000,5000,166.36,B,B3,State of New Jersey,10.0,MORTGAGE,85000.0,major_purchase,1964 Chevy,080xx,NJ,34.9,0,Jan-2000,1,,,10,0,20586,93.6%,62,w,0,,INDIVIDUAL,0,0.0,300985.0,False
3255266,4027500,14000,14000,459.28,B,B2,,,MORTGAGE,54000.0,debt_consolidation,C/C Loan,601xx,IL,20.89,0,Nov-2002,1,,,18,0,13451,47%,42,f,0,,INDIVIDUAL,0,0.0,205442.0,False
3255080,4027295,24000,24000,747.88,A,A3,Pima County,7.0,MORTGAGE,83397.0,debt_consolidation,Debt Reduction,857xx,AZ,14.21,0,Aug-1986,1,,,9,0,28088,81.4%,18,f,0,,INDIVIDUAL,0,0.0,339241.0,True
3255269,4027503,35000,35000,1295.74,D,D5,USMC,10.0,RENT,133000.0,debt_consolidation,Debt Consolidation,967xx,HI,18.38,1,Nov-1993,0,14.0,,12,0,22008,95.7%,34,f,0,14.0,INDIVIDUAL,0,0.0,45150.0,True
3005336,3637553,6000,6000,202.49,B,B4,IBM,6.0,MORTGAGE,40000.0,debt_consolidation,Debt consolidation,802xx,CO,20.79,0,Jul-2000,1,,,6,0,25507,91.8%,17,w,0,,INDIVIDUAL,0,0.0,170325.0,False
3217872,3960463,4000,4000,137.36,C,C1,simi stone,7.0,RENT,50000.0,debt_consolidation,pay off bills,601xx,IL,16.1,0,Jan-1992,2,,,12,0,21246,59.3%,25,f,0,,INDIVIDUAL,0,0.0,21991.0,True
3217885,3960482,6000,6000,211.81,C,C4,State of Pennsylvania,1.0,RENT,45000.0,debt_consolidation,Debt Consolidation,171xx,PA,26.17,0,Nov-1983,1,,,19,0,8745,56.8%,30,f,0,,INDIVIDUAL,0,0.0,212164.0,False
3255270,4027504,14100,14100,429.15,A,A1,US Army,10.0,MORTGAGE,85000.0,debt_consolidation,Home Improvement,221xx,VA,26.43,0,Jan-1999,0,,,10,0,50376,60.2%,32,w,0,,INDIVIDUAL,0,0.0,451077.0,False
3255175,4027403,12000,12000,410.66,B,B5,good samaritan hospital,5.0,MORTGAGE,46000.0,credit_card,Credit card refinancing,212xx,MD,22.36,0,Dec-2003,0,,,8,0,8426,88.7%,26,f,0,,INDIVIDUAL,0,0.0,29053.0,False
2994790,3616956,9500,9500,320.6,B,B4,Comcast,10.0,MORTGAGE,72000.0,credit_card,Credit card refinancing,034xx,NH,10.7,0,Apr-2003,0,,114.0,9,1,9154,67.3%,14,w,0,,INDIVIDUAL,0,0.0,149751.0,False
3221239,3964239,21000,21000,508.46,C,C3,Axis tool,10.0,MORTGAGE,60000.0,debt_consolidation,debt consolidation,786xx,TX,17.98,0,Aug-1998,0,,,6,0,21663,89.9%,14,f,0,,INDIVIDUAL,0,0.0,175017.0,True
2934668,3546832,10000,10000,353.01,C,C4,Origin Healthcare Services,1.0,MORTGAGE,38000.0,debt_consolidation,debt consolidation,342xx,FL,26.31,0,May-1992,1,65.0,64.0,12,1,10387,46.8%,33,w,0,65.0,INDIVIDUAL,0,0.0,125056.0,False
3215523,3957754,10850,10850,383.01,C,C4,,,RENT,32567.0,debt_consolidation,Debt Consolidation,934xx,CA,26.9,0,Feb-1976,1,,,11,0,10159,45.9%,30,f,0,,INDIVIDUAL,0,0.0,23093.0,True
3234885,3977059,10000,10000,342.22,B,B5,Hard Rock Hotel and Casino,4.0,RENT,50000.0,debt_consolidation,debt consolidation,337xx,FL,19.78,0,Dec-2000,0,56.0,115.0,5,1,9084,93.6%,10,w,0,,INDIVIDUAL,0,0.0,24664.0,False
3224672,3966823,35000,35000,1283.85,D,D4,US FOODS,7.0,RENT,80000.0,credit_card,Pay Bills,902xx,CA,20.64,0,Jun-1997,1,,,9,0,16297,89.5%,23,w,0,,INDIVIDUAL,0,0.0,29493.0,False
3219408,3962187,8400,8400,302.72,D,D1,H and M,5.0,RENT,47840.0,credit_card,Credit card refinancing,104xx,NY,20.02,0,Jun-2007,1,,,6,0,6383,63.8%,12,w,0,,INDIVIDUAL,0,0.0,38176.0,False
3265157,4017377,10000,10000,343.39,C,C1,covenamnt transport,10.0,RENT,35000.0,debt_consolidation,credit card payment,327xx,FL,29.27,0,Jul-2003,1,,11.0,15,1,5356,16.8%,27,f,0,,INDIVIDUAL,0,0.0,14110.0,False
3265176,4017394,5375,5375,196.35,D,D3,"Traffic Management, Inc.",4.0,RENT,60000.0,other,Other,948xx,CA,7.54,0,Feb-2008,0,,,8,0,5242,51.4%,10,f,0,,INDIVIDUAL,0,0.0,14090.0,False
3265158,4017378,2000,2000,73.37,D,D4,Fedex Freight,10.0,MORTGAGE,81000.0,other,Other,449xx,OH,21.42,0,Nov-1991,1,,,14,0,14506,82.4%,39,f,0,,INDIVIDUAL,0,0.0,175467.0,True
3214657,3956817,16800,16800,393.79,C,C1,groundwater supply,10.0,MORTGAGE,60000.0,debt_consolidation,daylight at end of tunnel,036xx,NH,11.64,0,Nov-1995,1,,,12,0,7188,28%,13,f,0,,INDIVIDUAL,0,0.0,137141.0,False
3235441,3977665,5300,5300,185.81,C,C3,walmart dc,10.0,MORTGAGE,39000.0,major_purchase,consolidate cards buy a small boat,853xx,AZ,16.4,0,Jul-2000,0,,42.0,5,1,1708,31.1%,32,f,0,,INDIVIDUAL,0,0.0,25339.0,False
3255200,4027426,4600,4600,155.24,B,B4,,10.0,RENT,80000.0,credit_card,Lending Club,900xx,CA,4.68,1,Jun-2008,0,23.0,,7,0,9675,65.8%,8,f,0,,INDIVIDUAL,0,0.0,9675.0,False
3255195,4027422,17650,17650,595.64,B,B4,Southern New Hampshire University ,3.0,OWN,40000.0,debt_consolidation,New Year's resolution,032xx,NH,12.26,0,Aug-1998,0,,,12,0,13525,71.6%,26,f,0,,INDIVIDUAL,0,2270.0,110563.0,False
3255179,4027407,8000,8000,274.71,C,C1,,,RENT,52000.0,debt_consolidation,Free at Last Loan,956xx,CA,3.67,0,Dec-1972,0,64.0,,6,0,5166,58.7%,17,w,0,64.0,INDIVIDUAL,0,0.0,5166.0,False
1534293,1798874,24000,24000,750.97,A,A4,,4.0,RENT,100000.0,debt_consolidation,Debt consolidation loan,100xx,NY,21.98,1,Jul-2005,2,12.0,,9,0,51257,5.4%,19,w,0,,INDIVIDUAL,0,0.0,93207.0,True
3216637,3959009,2750,2750,94.43,C,C1,orlando neurosurgery,7.0,MORTGAGE,43150.0,major_purchase,car,328xx,FL,24.11,0,Nov-1999,2,35.0,,17,0,18975,45.8%,31,f,0,,INDIVIDUAL,0,0.0,122989.0,False
3265139,4017357,5225,5225,188.3,D,D1,Mall Mini Storage South,10.0,MORTGAGE,48000.0,debt_consolidation,debt consolidation,354xx,AL,13.28,0,Mar-1999,3,27.0,,5,0,1517,66%,22,f,0,,INDIVIDUAL,0,0.0,137441.0,False
3255148,4027370,16000,16000,450.59,F,F1,James Madison University,10.0,RENT,75000.0,debt_consolidation,Debt Consolidation Loan,228xx,VA,32.43,0,Jul-1989,1,,,10,0,13084,90.2%,37,w,0,,INDIVIDUAL,0,0.0,39938.0,False
3238967,3981677,16000,16000,532.35,B,B3,Central Bank,5.0,MORTGAGE,37000.0,debt_consolidation,Down with high interest debt,655xx,MO,23.25,0,May-2000,1,,,7,0,14303,76.5%,10,f,0,,INDIVIDUAL,0,0.0,151556.0,False
3265137,4017355,26000,26000,737.15,F,F2,Department of interior,2.0,RENT,75000.0,debt_consolidation,Step 1,845xx,UT,20.66,0,Jul-2001,3,,,20,0,24606,92.2%,47,f,0,,INDIVIDUAL,0,0.0,335821.0,True
3196384,3929198,21000,21000,503.02,C,C2,Heritage Crystal Clean,10.0,MORTGAGE,80000.0,debt_consolidation,deby consolidation major purchase,604xx,IL,3.09,0,Nov-2001,2,,93.0,5,1,8582,34.3%,12,f,0,,INDIVIDUAL,0,0.0,262214.0,False
3254640,4026806,19750,19750,478.19,C,C3,Costco Wholesale,2.0,OWN,44000.0,debt_consolidation,consolidation loan,307xx,GA,27.39,0,Nov-2008,0,,,8,0,12549,42.8%,16,f,0,,INDIVIDUAL,0,0.0,40019.0,False
3265133,4017351,4000,4000,137.36,C,C1,red rock casino,6.0,MORTGAGE,30000.0,credit_card,credit card refinance,891xx,NV,25.76,0,Oct-2006,2,,,19,0,14202,45.4%,22,f,0,,INDIVIDUAL,0,0.0,153159.0,False
3255165,4027390,3000,3000,101.25,B,B4,kellogg,10.0,MORTGAGE,80000.0,major_purchase,transmission,301xx,GA,8.08,0,Aug-1996,1,38.0,104.0,9,1,19139,75.6%,17,w,0,,INDIVIDUAL,0,0.0,137603.0,False
2514678,3016833,18000,18000,421.92,C,C1,53rd street partners,5.0,MORTGAGE,85000.0,debt_consolidation,consolidation,100xx,NY,12.95,0,Nov-1998,4,79.0,,18,0,30822,47.3%,33,w,0,,INDIVIDUAL,0,0.0,228899.0,False
3265130,4017346,12000,12000,393.67,B,B2,FIFTH THIRD BANK,4.0,MORTGAGE,39000.0,debt_consolidation,CONSOL,600xx,IL,29.85,0,Mar-1991,0,,,9,0,38467,85.7%,15,f,0,,INDIVIDUAL,0,0.0,118257.0,False
3255135,4027357,9000,9000,315.53,C,C3,Switronix Inc,6.0,RENT,70000.0,debt_consolidation,Debt consolidation,117xx,NY,8.66,2,Jan-2001,0,21.0,,5,0,686,85.7%,20,f,0,23.0,INDIVIDUAL,0,0.0,50018.0,True
3255090,4027306,5375,5375,192.36,C,C5,Nest Artistic Home,2.0,RENT,26102.0,debt_consolidation,Wipe Out Debt,804xx,CO,19.86,0,Apr-2005,0,,,8,0,6936,93.7%,9,f,0,,INDIVIDUAL,0,0.0,11763.0,True
3240870,3983785,12000,12000,412.06,C,C1,HANY,10.0,RENT,55000.0,credit_card,CC payments,100xx,NY,13.11,0,Oct-1999,2,,,17,0,15650,48.3%,31,f,0,,INDIVIDUAL,0,0.0,15650.0,True
3215852,3958120,20000,20000,484.24,C,C3,City of Ocala,2.0,MORTGAGE,60000.0,debt_consolidation,Debt Consolidation,344xx,FL,8.3,0,Nov-1999,0,43.0,,8,0,20908,53.3%,25,w,0,43.0,INDIVIDUAL,0,0.0,176386.0,False
3255127,4027348,6000,6000,194.06,B,B1,Winston's,8.0,MORTGAGE,94000.0,debt_consolidation,paydown credit cards and fix car,200xx,DC,12.77,0,Apr-2006,1,49.0,,18,0,9248,53.8%,20,w,0,,INDIVIDUAL,0,0.0,294761.0,True
3204618,3946777,23850,23850,583.67,C,C4,verizon,10.0,MORTGAGE,78000.0,debt_consolidation,debt repayment,070xx,NJ,29.99,0,May-1997,0,,,12,0,18664,94.7%,21,f,0,,INDIVIDUAL,0,0.0,260010.0,False
3158654,3871072,7500,7500,249.54,B,B3,Cabco Engineering,1.0,MORTGAGE,67500.0,credit_card,Consolidated Debt,029xx,RI,3.06,0,Jul-1989,1,,44.0,13,1,5276,14.7%,49,w,0,,INDIVIDUAL,0,0.0,63376.0,False
3265084,4017295,10000,10000,348.18,C,C2,Wells Fargo Home Mortgage,3.0,RENT,53000.0,credit_card,Credit Refinance,282xx,NC,15.53,0,Mar-2003,1,43.0,,19,0,11308,46%,30,w,0,,INDIVIDUAL,0,0.0,57160.0,False
3114571,3786722,12000,12000,404.97,B,B4,trader joe's,10.0,RENT,38753.0,credit_card,debt release,913xx,CA,13.22,0,Mar-1997,0,,88.0,12,1,12156,44.9%,17,f,0,,INDIVIDUAL,0,0.0,12156.0,True
3255120,4027340,8200,8200,265.21,B,B1,morries buffalo ford,2.0,MORTGAGE,75000.0,credit_card,debtfree,553xx,MN,22.39,2,Dec-2001,1,8.0,,12,0,14490,47.5%,38,w,0,15.0,INDIVIDUAL,0,0.0,303369.0,False
3188466,3921476,26750,26750,716.03,E,E1,us postal service,10.0,MORTGAGE,75000.0,credit_card,consolidation,712xx,LA,11.36,0,Aug-2003,1,,,6,0,19171,86.7%,15,f,0,,INDIVIDUAL,0,0.0,278293.0,False
3255102,4027318,28000,28000,876.13,A,A4,ASET Partners Corp,1.0,MORTGAGE,122000.0,debt_consolidation,Debt Consolidation,221xx,VA,21.37,0,Mar-2002,0,38.0,,15,0,50804,60%,29,f,0,,INDIVIDUAL,0,0.0,478839.0,False
3255100,4027316,30000,30000,1030.15,C,C1,Toshiba,1.0,MORTGAGE,140000.0,debt_consolidation,Debt consolidation,193xx,PA,11.29,1,Nov-1988,1,12.0,,6,0,4461,68.6%,37,w,0,30.0,INDIVIDUAL,0,0.0,543229.0,False
3265083,4017294,9600,9600,334.25,C,C2,gallo wine co.,3.0,RENT,62000.0,debt_consolidation,credit card con.,921xx,CA,25.9,1,Jul-2000,2,13.0,,20,0,7595,32.2%,45,w,0,13.0,INDIVIDUAL,0,0.0,85162.0,False
3174938,3887094,6000,6000,205.33,B,B5,buy low inc,3.0,RENT,33640.0,home_improvement,home,902xx,CA,10.67,0,May-2006,0,,,8,0,10433,72.5%,10,w,0,,INDIVIDUAL,0,0.0,10433.0,False
3255079,4027294,17500,17500,590.58,B,B4,Robinson Terrace,2.0,RENT,40000.0,debt_consolidation,Debt consolidation,137xx,NY,24.18,0,Jan-2000,0,,,9,0,25461,87.2%,19,f,0,,INDIVIDUAL,0,0.0,25461.0,False
3161636,3874218,25000,25000,586.0,C,C1,"McDonald's USA, LLC",10.0,MORTGAGE,80000.0,debt_consolidation,Debt Consolidation,802xx,CO,29.96,0,May-2004,0,,,19,0,41560,70.5%,28,f,0,,INDIVIDUAL,0,0.0,317074.0,False
3144924,3857099,35000,35000,1201.84,C,C1,Ashby & Geddes,10.0,MORTGAGE,460000.0,home_improvement,Home improvement,198xx,DE,12.12,0,Jun-1992,2,,,22,0,605627,64.7%,50,w,0,,INDIVIDUAL,0,0.0,1331712.0,False
3265054,4017264,12000,12000,393.67,B,B2,Group M,3.0,MORTGAGE,55000.0,home_improvement,Home Improvement,331xx,FL,10.76,1,Feb-1996,0,22.0,,8,0,8932,42.3%,32,f,0,22.0,INDIVIDUAL,0,0.0,12639.0,False
3221454,3964483,12000,12000,381.04,A,A5,us government,5.0,RENT,70000.0,debt_consolidation,credit consolidation,921xx,CA,7.99,0,Nov-2005,1,,,16,0,6510,19.2%,27,w,0,,INDIVIDUAL,0,0.0,20828.0,False
3264867,4017062,8450,8450,285.17,B,B4,green garden health food store,10.0,OWN,24800.0,debt_consolidation,Debt consolidation,104xx,NY,32.88,0,Jun-1983,0,,,8,0,25476,70.4%,15,f,0,,INDIVIDUAL,0,0.0,25476.0,False
3255089,4027305,21050,21050,531.91,D,D1,Wolff Shoe Company,1.0,MORTGAGE,75000.0,debt_consolidation,Debt Consolidation,630xx,MO,22.29,0,May-1992,1,72.0,,21,0,13515,61.2%,51,f,0,,INDIVIDUAL,0,59.0,388481.0,True
3265020,4017226,25000,25000,808.56,B,B1,,10.0,MORTGAGE,150000.0,debt_consolidation,Debt Consolidation,973xx,OR,14.29,0,Jul-1998,0,,,8,0,18879,92.1%,19,f,0,,INDIVIDUAL,0,0.0,668922.0,False
3255064,4027278,35000,35000,921.85,D,D5,Monster,1.0,RENT,388000.0,debt_consolidation,Debt Consolidation,282xx,NC,7.62,0,Aug-1996,0,46.0,,9,0,22204,60.8%,30,f,0,,INDIVIDUAL,0,0.0,50677.0,False
3159454,3871933,20000,20000,479.06,C,C2,ocean state libraries,8.0,MORTGAGE,88500.0,debt_consolidation,Combined,029xx,RI,10.09,0,Jun-1995,2,41.0,,16,0,34516,47.6%,43,f,0,,INDIVIDUAL,0,0.0,34516.0,False
3216576,3958938,5875,5875,198.27,B,B4,,,RENT,40000.0,debt_consolidation,Debt consolidation,875xx,NM,16.23,0,Aug-1990,0,,,8,0,15759,91.1%,14,f,0,,INDIVIDUAL,0,0.0,22175.0,False
3240276,3983134,20000,20000,684.43,B,B5,East Jackson Community Schools,10.0,MORTGAGE,79000.0,debt_consolidation,debt consolidation,492xx,MI,28.4,0,Oct-1982,2,41.0,,16,0,14980,40.8%,57,w,0,41.0,INDIVIDUAL,0,0.0,55286.0,False
3264971,4017171,20000,20000,674.94,B,B4,Lucas Advocates,3.0,MORTGAGE,60000.0,credit_card,Credit card refinancing,958xx,CA,14.72,0,Mar-2000,0,,,7,0,23570,80.7%,13,f,0,,INDIVIDUAL,0,0.0,281027.0,False
3185528,3918342,8000,8000,269.98,B,B4,Old Carriage Inn,10.0,MORTGAGE,38000.0,debt_consolidation,Debt consolidation,112xx,NY,17.18,0,Jan-2001,0,,112.0,19,1,14094,32.3%,27,f,0,,INDIVIDUAL,0,0.0,14094.0,False
3254981,4027180,25900,25900,564.94,B,B2,Ace Asphalt of Arizona,7.0,MORTGAGE,88140.0,home_improvement,Pool Loan,853xx,AZ,2.79,0,Aug-1975,1,,,9,0,2704,4.3%,34,f,0,,INDIVIDUAL,0,0.0,203096.0,False
3264964,4017164,10000,10000,337.47,B,B4,FC Tucker,1.0,MORTGAGE,90000.0,credit_card,Credit Card,460xx,IN,11.24,1,Mar-2004,1,21.0,,14,0,11363,27.6%,19,f,0,,INDIVIDUAL,0,0.0,17221.0,False
3220254,3963138,28000,28000,656.32,C,C1,Grainger,10.0,MORTGAGE,130000.0,debt_consolidation,CCC,601xx,IL,20.18,3,Sep-1988,0,20.0,,8,0,16316,63.5%,25,w,0,,INDIVIDUAL,0,0.0,217400.0,False
3238139,3980746,19000,19000,445.36,C,C1,Kerrville ISD,4.0,MORTGAGE,42500.0,debt_consolidation,The First Step,780xx,TX,32.56,0,Oct-2005,0,,,14,0,21056,60.5%,36,f,0,,INDIVIDUAL,0,0.0,140777.0,False
3264753,4016934,9325,9325,296.1,A,A5,,,MORTGAGE,50000.0,debt_consolidation,credit relief,082xx,NJ,30.72,0,Nov-1980,1,,,10,0,17517,48.3%,36,f,0,,INDIVIDUAL,0,0.0,216937.0,False
3255003,4027207,16000,16000,517.48,B,B1,"A. T. Kearney, Inc",10.0,MORTGAGE,119000.0,debt_consolidation,Debt consolidation,463xx,IN,14.44,0,Jun-1986,0,,,17,0,18768,61.1%,62,w,0,,INDIVIDUAL,0,0.0,112521.0,False
3254985,4027185,9000,9000,299.45,B,B3,Zupan's markets,5.0,RENT,53000.0,debt_consolidation, Debt loan,970xx,OR,13.2,0,Dec-1998,0,79.0,61.0,13,1,6885,37.6%,40,f,0,,INDIVIDUAL,0,0.0,14348.0,False
3264950,4017149,18825,18825,455.79,C,C3,Cuyahoga Valley Scenic Railroad,10.0,RENT,43000.0,debt_consolidation,Lending Club DCL,442xx,OH,30.17,0,Feb-1967,0,,,8,0,21852,74.8%,19,f,0,,INDIVIDUAL,0,0.0,41677.0,True
3255000,4027204,10000,10000,323.43,B,B1,The Scooter Store,3.0,RENT,100000.0,credit_card,Refinance,440xx,OH,11.86,0,Dec-2000,0,,94.0,5,1,12484,67.1%,12,f,0,,INDIVIDUAL,0,0.0,37889.0,False
3254809,4026994,18000,18000,598.89,B,B3,Wendy's,10.0,MORTGAGE,60000.0,credit_card,Credit card refinancing,841xx,UT,21.98,0,Oct-1994,3,,,12,0,14231,58.8%,50,f,0,,INDIVIDUAL,0,0.0,151276.0,False
3254976,4027175,7200,7200,236.2,B,B2,Industrial Defender,6.0,MORTGAGE,69000.0,debt_consolidation,Debt Consolidation,028xx,RI,14.87,0,Nov-1998,4,,,8,0,6847,65.2%,17,w,0,,INDIVIDUAL,0,0.0,117732.0,False
3106546,3778937,22250,22250,785.44,C,C4,Luther Seminary,5.0,RENT,50000.0,debt_consolidation,Bill Pay,551xx,MN,19.89,0,Mar-1998,1,,,11,0,34339,64.8%,33,f,0,,INDIVIDUAL,0,0.0,44875.0,False
3254945,4027142,17500,17500,428.27,C,C4,Rosemount Inc.,4.0,MORTGAGE,65000.0,debt_consolidation,Lending Loan,553xx,MN,7.74,0,Sep-2003,0,43.0,,8,0,32487,90%,17,f,0,,INDIVIDUAL,0,0.0,200502.0,False
3254967,4027166,15000,15000,456.54,A,A1,BNY Mellon,7.0,RENT,75000.0,debt_consolidation,Debt Consolidation - ,941xx,CA,1.29,0,Dec-2000,0,,,5,0,1323,3.1%,12,w,0,,INDIVIDUAL,0,0.0,2344.0,False
3241244,3984194,16950,16950,580.06,B,B5,LORELEI ORTHOTICS & PROSTHETICS,6.0,RENT,50000.0,debt_consolidation,SWEET DEBT PAYOFF,072xx,NJ,8.45,0,Sep-2007,0,,,11,0,9058,55.2%,14,w,0,,INDIVIDUAL,0,0.0,9058.0,False
3264915,4017093,17500,17500,600.92,C,C1,Exeltech Solar,10.0,RENT,78000.0,credit_card,payoff2,761xx,TX,16.31,0,Jul-2000,2,45.0,,9,0,19369,70.4%,19,w,0,,INDIVIDUAL,0,0.0,327775.0,False
3264902,4017101,1200,1200,44.9,E,E1,UAHN University Campus,8.0,RENT,26020.0,other,Lifesaver,857xx,AZ,14.85,0,Feb-2003,1,,,7,0,6850,61.2%,16,f,0,,INDIVIDUAL,0,0.0,19376.0,False
3264887,4017085,16000,16000,500.65,A,A4,Wagner Electric,5.0,MORTGAGE,44934.0,credit_card,Our Credit Refinance Loan,400xx,KY,10.98,0,Feb-2002,0,,,12,0,11593,30.8%,27,f,0,,INDIVIDUAL,0,0.0,130292.0,False
3254900,4027093,9250,9250,307.77,B,B3,,,MORTGAGE,28000.0,debt_consolidation,Debt Consolidation Loan,191xx,PA,28.59,0,Dec-1985,1,25.0,,8,0,20048,41.7%,21,f,0,,INDIVIDUAL,0,0.0,74296.0,False
2935708,3548006,20000,20000,446.11,B,B3,Vulcan Spring & Mfg Co,1.0,MORTGAGE,140000.0,credit_card,consolidate,605xx,IL,10.04,0,Oct-1999,1,,,13,0,39705,56.8%,40,w,0,,INDIVIDUAL,0,0.0,427602.0,False
3240368,3983231,32000,32000,729.91,B,B4,RHH Insurance,10.0,MORTGAGE,200000.0,debt_consolidation,Debt consolidation,214xx,MD,14.78,0,Feb-1999,0,,,14,0,44152,70.5%,34,f,0,,INDIVIDUAL,0,0.0,627492.0,False
3264861,4017056,19500,19500,648.8,B,B3,FedEx Freight,5.0,OWN,70000.0,debt_consolidation,debt consolidation,490xx,MI,14.45,2,Nov-1982,0,16.0,,8,0,7871,51.4%,18,f,0,,INDIVIDUAL,0,0.0,36250.0,False
3264835,4017024,35000,35000,1181.15,B,B4,Avail-TVN / USN Retired,1.0,MORTGAGE,190000.0,debt_consolidation,Debt Consolidation,336xx,FL,17.48,0,Mar-1994,0,,,10,0,40092,96.4%,37,f,0,,INDIVIDUAL,0,0.0,515991.0,False
3244715,3986866,13000,13000,395.67,A,A1,Pulte Homes of New England,10.0,MORTGAGE,91000.0,credit_card,Credit Card Refinance,015xx,MA,17.46,0,Oct-1993,0,45.0,,11,0,11765,47.6%,25,f,0,,INDIVIDUAL,0,0.0,529282.0,False
3264866,4017061,7500,7500,242.57,B,B1,Luminant mining co,9.0,MORTGAGE,80000.0,debt_consolidation,debt payoff,756xx,TX,15.19,0,Dec-1998,0,26.0,,17,0,13183,67.6%,40,w,0,42.0,INDIVIDUAL,0,129.0,143159.0,True
3264851,4017043,24000,24000,511.83,B,B1,NEWPAGE CORPORATION,2.0,MORTGAGE,80000.0,debt_consolidation, Consoladation,420xx,KY,33.09,0,Aug-1990,2,,,8,0,27356,54.2%,27,w,0,,INDIVIDUAL,0,0.0,244586.0,False
3241356,3984317,25000,25000,598.83,C,C2,Overstck.com,3.0,MORTGAGE,85500.0,debt_consolidation,Debt consolidation,840xx,UT,10.78,0,Aug-1999,0,,,11,0,12403,89.2%,28,w,0,,INDIVIDUAL,0,0.0,190447.0,False
3264855,4017049,28000,28000,889.09,A,A5,"COMMUNITY EMS, INC.",5.0,MORTGAGE,91000.0,debt_consolidation,Debt consolidation,015xx,MA,19.96,0,Jul-2002,3,,,9,0,29015,83.9%,23,f,0,,INDIVIDUAL,0,0.0,229083.0,False
3254887,4027079,15000,15000,506.21,B,B4,Howard County Police,10.0,MORTGAGE,105000.0,debt_consolidation,Debt consolidation,210xx,MD,14.99,0,Sep-1997,0,31.0,66.0,6,2,9210,73.1%,9,f,0,31.0,INDIVIDUAL,0,159.0,489099.0,False
3254824,4027012,30000,30000,1044.52,C,C2,Texoma Medical Center,10.0,MORTGAGE,100000.0,debt_consolidation,What I'm looking for,747xx,OK,24.12,0,Jul-1998,1,,,15,0,24202,81.5%,33,f,0,,INDIVIDUAL,0,0.0,143576.0,False
3254769,4026949,35000,35000,1227.05,C,C3,FHWA,5.0,RENT,78000.0,debt_consolidation,DC,985xx,WA,17.71,0,Jul-2000,0,,,13,0,25620,51.5%,27,f,0,,INDIVIDUAL,0,0.0,29636.0,False
3219551,3962346,11500,11500,414.43,D,D1,home depot,10.0,MORTGAGE,33000.0,debt_consolidation,debt con,850xx,AZ,19.09,0,Feb-2001,0,,,6,0,13806,91.4%,13,f,0,,INDIVIDUAL,0,0.0,13806.0,True
3254872,4027063,20700,20700,779.88,E,E2,"AABCO SHEET METAL CO., INC.",8.0,RENT,55000.0,debt_consolidation,Payoff debt,113xx,NY,26.64,0,Apr-2005,2,,,12,0,18822,60.7%,21,f,0,,INDIVIDUAL,0,0.0,39399.0,False
3150909,3863476,6625,6625,238.75,D,D1,gordon n ball inc,1.0,RENT,60000.0,debt_consolidation,building my credit,945xx,CA,18.18,0,Sep-2007,0,,,5,0,3103,81.7%,7,f,0,,INDIVIDUAL,0,0.0,36310.0,False
3244722,3986873,10000,10000,317.54,A,A5,CLS,10.0,MORTGAGE,45000.0,credit_card,consolidate credit cards,986xx,WA,18.91,0,Nov-1997,0,,,12,0,22024,65.2%,26,w,0,,INDIVIDUAL,0,0.0,185348.0,False
3241278,3984228,8000,8000,258.74,B,B1,midas,10.0,RENT,41000.0,debt_consolidation,consolidate bills,662xx,KS,17.68,0,Apr-2006,0,,88.0,14,1,8062,27.6%,23,f,0,,INDIVIDUAL,0,0.0,21090.0,True
3254846,4027035,25000,25000,876.46,C,C3,Meso-Scale Discovery,4.0,RENT,67000.0,wedding,Wedding Planning,201xx,VA,25.33,0,Jan-2000,0,,,12,0,21051,28%,23,f,0,,INDIVIDUAL,0,0.0,33775.0,False
3149015,3861476,15350,15350,525.3,B,B5,Wells Fargo,2.0,MORTGAGE,49500.0,debt_consolidation,debt consolidation loan,750xx,TX,29.72,0,Aug-2003,1,,,9,0,16566,79.6%,25,f,0,,INDIVIDUAL,0,0.0,120754.0,True
3264803,4016989,14000,14000,479.1,B,B5,U.S. Postal Service,10.0,RENT,72002.0,debt_consolidation,consildation,974xx,OR,19.73,0,Apr-1983,2,,,11,0,38309,83.8%,20,w,0,,INDIVIDUAL,0,0.0,38309.0,False
3264795,4016981,20000,20000,499.96,C,C5,Defense Logistics Agency,10.0,RENT,77000.0,debt_consolidation,My Loan for Total Consolidation All Debt,173xx,PA,19.09,0,Oct-2001,1,,,12,0,18329,58.3%,27,f,0,,INDIVIDUAL,0,0.0,49492.0,False
3214921,3957105,18250,18250,488.51,E,E1,nhc bristol,3.0,MORTGAGE,60000.0,debt_consolidation,freedom from credit cards,242xx,VA,24.1,0,Feb-2002,1,,,11,0,9344,57%,18,f,0,,INDIVIDUAL,0,0.0,174694.0,False
3254771,4026951,26000,26000,852.94,B,B2,TSA,10.0,MORTGAGE,85000.0,debt_consolidation,Debt Consolidation Loan,327xx,FL,24.75,0,Oct-1986,2,,,14,0,32071,70.4%,30,f,0,,INDIVIDUAL,0,0.0,217499.0,False
